# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    7.477477477   -3.068514600   -3.060723443   -3.058713373
    7.492492492   -3.056573782   -3.048633147   -3.046593012
    7.507507508   -3.021134814   -3.021973249   -3.022150264
    7.522522523   -2.976974640   -2.989728636   -2.992922718
    7.537537538   -2.923699589   -2.945829275   -2.951415711
    7.552552553   -2.852162954   -2.879210759   -2.886067919
    7.567567568   -2.765323687   -2.792771057   -2.799743366
    7.582582583   -2.677320292   -2.701798560   -2.708008554
    7.597597598   -2.601817888   -2.620765142   -2.625547303
    7.612612613   -2.550287684   -2.560215396   -2.562685301
    7.627627628   -2.533316975   -2.529919244   -2.528990714
    7.642642643   -2.555458703   -2.536103615   -2.531112835
    7.657657658   -2.613207220   -2.578461664   -2.569560658
    7.672672673   -2.689500253   -2.643780488   -2.632122048
    7.687687688   -2.748300302   -2.701408189   -2.689519948
    7.702702703   -2.760922157   -2.724915720   -2.715851946
    7.717717718   -2.739940656   -2.721584631   -2.717012147
    7.732732733   -2.720102039   -2.718251915   -2.717839046
    7.747747748   -2.718365516   -2.728748163   -2.731393762
    7.762762763   -2.727276933   -2.746904929   -2.751848248
    7.777777778   -2.730202575   -2.756664148   -2.763303938
    7.792792793   -2.715782048   -2.747025705   -2.754857100
    7.807807808   -2.684689526   -2.719879939   -2.728697030
    7.822822823   -2.645399386   -2.682590933   -2.691902375
    7.837837838   -2.606232377   -2.640974535   -2.649661329
    7.852852853   -2.570569603   -2.598393928   -2.605343648
    7.867867868   -2.536470000   -2.554514814   -2.559023408
    7.882882883   -2.503520573   -2.509472816   -2.510961232
    7.897897898   -2.472389317   -2.466175325   -2.464617506
    7.912912913   -2.438750214   -2.424561636   -2.421008946
    7.927927928   -2.401381326   -2.384246035   -2.379957582
    7.942942943   -2.371051425   -2.352461659   -2.347799506
    7.957957958   -2.357370132   -2.336596827   -2.331370912
    7.972972973   -2.357219649   -2.334486611   -2.328753507
    7.987987988   -2.362651155   -2.339363213   -2.333481991
    8.003003003   -2.365436849   -2.345091856   -2.339959032
    8.018018018   -2.354528477   -2.343617915   -2.340878830
    8.033033033   -2.331280533   -2.335814911   -2.336963395
    8.048048048   -2.318949222   -2.338031471   -2.342808504
    8.063063063   -2.338293254   -2.361963033   -2.367855538
    8.078078078   -2.385448600   -2.401833214   -2.405880220
    8.093093093   -2.436929983   -2.441761527   -2.442917627
    8.108108108   -2.469838367   -2.467942633   -2.467426693
    8.123123123   -2.477237338   -2.476690034   -2.476520624
    8.138138138   -2.462520043   -2.469076954   -2.470691647
    8.153153153   -2.433333034   -2.447682395   -2.451256370
    8.168168168   -2.397392065   -2.416158862   -2.420854803
    8.183183183   -2.355497610   -2.374339231   -2.379076929
    8.198198198   -2.304296594   -2.320731051   -2.324891658
    8.213213213   -2.243206238   -2.257321614   -2.260922619
    8.228228228   -2.173785325   -2.186887674   -2.190247281
    8.243243243   -2.098069090   -2.111386171   -2.114802165
    8.258258258   -2.024718620   -2.037866384   -2.041229181
    8.273273273   -1.967152425   -1.978007546   -1.980765567
    8.288288288   -1.934930177   -1.941831878   -1.943551724
    8.303303303   -1.928913609   -1.930946863   -1.931401168
    8.318318318   -1.946271269   -1.940854434   -1.939410027
    8.333333333   -1.985218382   -1.969001601   -1.964833547
    8.348348348   -2.038078973   -2.011456132   -2.004681903
    8.363363363   -2.091774148   -2.059829911   -2.051741941
    8.378378378   -2.136362965   -2.106368919   -2.098795000
    8.393393393   -2.168931791   -2.146512301   -2.140851027
    8.408408408   -2.189992404   -2.176233489   -2.172744977
    8.423423423   -2.201158556   -2.195067336   -2.193504379
    8.438438438   -2.202974028   -2.204232192   -2.204524746
    8.453453453   -2.193743159   -2.201230950   -2.203101389
    8.468468468   -2.174449638   -2.185889668   -2.188764151
    8.483483483   -2.149501828   -2.163138690   -2.166575130
    8.498498498   -2.121624288   -2.136583399   -2.140365880
    8.513513514   -2.087796702   -2.103242316   -2.107166558
    8.528528529   -2.041081371   -2.056334756   -2.060227772
    8.543543544   -1.977808201   -1.993037017   -1.996930689
    8.558558559   -1.902467060   -1.918136201   -1.922138000
    8.573573574   -1.822811506   -1.839039936   -1.843175827
    8.588588589   -1.747273653   -1.763641210   -1.767800501
    8.603603604   -1.687761240   -1.703390650   -1.707341117
    8.618618619   -1.653206810   -1.667937081   -1.671626242
    8.633633634   -1.643769924   -1.658423032   -1.662052145
    8.648648649   -1.656819191   -1.671099147   -1.674597152
    8.663663664   -1.690627224   -1.700490070   -1.702860495
    8.678678679   -1.739627352   -1.737927486   -1.737400901
    8.693693694   -1.795475663   -1.777556810   -1.772976564
    8.708708709   -1.849317133   -1.817759173   -1.809776243
    8.723723724   -1.892453726   -1.855913613   -1.846700652
    8.738738739   -1.919379207   -1.887084743   -1.878956425
    8.753753754   -1.929704940   -1.907630791   -1.902079345
    8.768768769   -1.927648312   -1.917606673   -1.915076778
    8.783783784   -1.917861038   -1.918452889   -1.918590880
    8.798798799   -1.903556633   -1.911839695   -1.913910023
    8.813813814   -1.886822692   -1.899330423   -1.902469964
    8.828828829   -1.866415998   -1.879946661   -1.883361919
    8.843843844   -1.836653120   -1.849632890   -1.852928594
    8.858858859   -1.793318423   -1.806675711   -1.810074526
    8.873873874   -1.739190510   -1.754324354   -1.758169698
    8.888888889   -1.681522282   -1.697891732   -1.702044808
    8.903903904   -1.626896684   -1.642257051   -1.646153543
    8.918918919   -1.578040833   -1.590391941   -1.593530381
    8.933933934   -1.533582480   -1.542573738   -1.544864904
    8.948948949   -1.493043639   -1.499758119   -1.501467207
    8.963963964   -1.460629350   -1.466711688   -1.468242946
    8.978978979   -1.439957576   -1.446208837   -1.447763858
    8.993993994   -1.432239946   -1.437264100   -1.438497405
    9.009009009   -1.439582931   -1.440619751   -1.440839422
    9.024024024   -1.461155448   -1.456956479   -1.455849523
    9.039039039   -1.490267252   -1.481759592   -1.479563805
    9.054054054   -1.519937664   -1.508389582   -1.505429844
    9.069069069   -1.547585532   -1.533459474   -1.529856420
    9.084084084   -1.572302047   -1.556551785   -1.552547417
    9.099099099   -1.592101213   -1.577850923   -1.574228588
    9.114114114   -1.605462047   -1.596405206   -1.594088980
    9.129129129   -1.613338368   -1.611613081   -1.611138207
    9.144144144   -1.618217019   -1.624176729   -1.625633414
    9.159159159   -1.621551829   -1.633821420   -1.636866937
    9.174174174   -1.621342888   -1.637739822   -1.641826696
    9.189189189   -1.614364052   -1.633189033   -1.637889088
    9.204204204   -1.600599356   -1.620516071   -1.625494609
    9.219219219   -1.582580311   -1.601653493   -1.606426712
    9.234234234   -1.564667595   -1.579605458   -1.583348025
    9.249249249   -1.549887315   -1.557429988   -1.559325483
    9.264264264   -1.537143274   -1.536354196   -1.536167006
    9.279279279   -1.524702596   -1.516839922   -1.514883597
    9.294294294   -1.511203638   -1.498469121   -1.495293519
    9.309309309   -1.494693952   -1.479771236   -1.476044630
    9.324324324   -1.474134756   -1.460129711   -1.456628011
    9.339339339   -1.452118155   -1.441977985   -1.439436707
    9.354354354   -1.433733176   -1.429310374   -1.428188145
    9.369369369   -1.424090413   -1.425852278   -1.426258970
    9.384384384   -1.428852486   -1.436058113   -1.437803969
    9.399399399   -1.450167475   -1.460670504   -1.463227287
    9.414414414   -1.480937759   -1.491462165   -1.494027409
    9.429429429   -1.508326870   -1.516100989   -1.517991277
    9.444444444   -1.526907345   -1.530978035   -1.531952710
    9.459459459   -1.542277043   -1.542890626   -1.543004451
    9.474474474   -1.560378470   -1.557483223   -1.556720322
    9.489489489   -1.579494046   -1.572920918   -1.571244797
    9.504504505   -1.591779233   -1.582999080   -1.580788644
    9.519519520   -1.590769911   -1.583243187   -1.581368328
    9.534534535   -1.575708888   -1.573383897   -1.572825939
    9.549549550   -1.550850221   -1.556017811   -1.557342066
    9.564564565   -1.522581437   -1.534785463   -1.537873874
    9.579579580   -1.495916678   -1.512447670   -1.516617432
    9.594594595   -1.474247327   -1.491296446   -1.495587547
    9.609609610   -1.458792675   -1.473406118   -1.477075786
    9.624624625   -1.448891797   -1.459920592   -1.462682818
    9.639639640   -1.443449194   -1.450841654   -1.452686291
    9.654654655   -1.441061295   -1.444925023   -1.445881877
    9.669669670   -1.439495956   -1.439927137   -1.440026236
    9.684684685   -1.435164877   -1.432299211   -1.431583749
    9.699699700   -1.423979348   -1.418478158   -1.417118092
    9.714714715   -1.404922228   -1.398665433   -1.397125258
    9.729729730   -1.382170706   -1.377546675   -1.376415823
    9.744744745   -1.361401912   -1.359854657   -1.359487992
    9.759759760   -1.347854486   -1.349323790   -1.349699574
    9.774774775   -1.345079268   -1.348498821   -1.349349387
    9.789789790   -1.351020581   -1.354784895   -1.355715849
    9.804804805   -1.357794193   -1.360482323   -1.361146086
    9.819819820   -1.358704684   -1.360113030   -1.360460866
    9.834834835   -1.353397443   -1.354105285   -1.354279758
    9.849849850   -1.347092823   -1.347015654   -1.346991409
    9.864864865   -1.345660586   -1.343934933   -1.343493667
    9.879879880   -1.350055572   -1.346351372   -1.345411408
    9.894894895   -1.355053952   -1.350287350   -1.349084182
    9.909909910   -1.352288338   -1.347982689   -1.346906721
    9.924924925   -1.338392149   -1.335710934   -1.335054295
    9.939939940   -1.317243752   -1.316692748   -1.316577666
    9.954954955   -1.294410846   -1.296021641   -1.296452099
    9.969969970   -1.274399324   -1.277931630   -1.278840519
    9.984984985   -1.260928329   -1.266128791   -1.267445033
   10.000000000   -1.255787991   -1.262060318   -1.263633459
   10.015015015   -1.257153704   -1.263091794   -1.264574155
   10.030030030   -1.261266416   -1.265237866   -1.266224442
   10.045045045   -1.264994788   -1.266271115   -1.266579635
   10.060060060   -1.266929894   -1.265947403   -1.265689491
   10.075075075   -1.265775627   -1.263234179   -1.262593438
   10.090090090   -1.259150661   -1.255647464   -1.254780869
   10.105105105   -1.245156639   -1.242101439   -1.241361117
   10.120120120   -1.224429221   -1.223969339   -1.223885342
   10.135135135   -1.199898069   -1.203029025   -1.203842547
   10.150150150   -1.175079112   -1.181046159   -1.182564380
   10.165165165   -1.151699820   -1.159247036   -1.161155213
   10.180180180   -1.131640916   -1.139493456   -1.141470750
   10.195195195   -1.117599446   -1.124296734   -1.125975550
   10.210210210   -1.110484654   -1.114845372   -1.115930635
   10.225225225   -1.108855527   -1.110816150   -1.111294317
   10.240240240   -1.111104097   -1.111650957   -1.111772309
   10.255255255   -1.116198590   -1.116682675   -1.116789132
   10.270270270   -1.122003899   -1.123843545   -1.124291781
   10.285285285   -1.124260945   -1.128775252   -1.129897761
   10.300300300   -1.118429276   -1.126370308   -1.128358832
   10.315315315   -1.105137951   -1.116018359   -1.118749377
   10.330330330   -1.090509915   -1.102332143   -1.105300868
   10.345345345   -1.079758463   -1.089737473   -1.092245766
   10.360360360   -1.073279344   -1.079415662   -1.080964495
   10.375375375   -1.069466272   -1.071496809   -1.072017935
   10.390390390   -1.068018298   -1.066847405   -1.066563732
   10.405405405   -1.068946254   -1.065531824   -1.064682187
   10.420420420   -1.070837832   -1.065739322   -1.064464705
   10.435435435   -1.072468910   -1.066089925   -1.064491219
   10.450450450   -1.074807726   -1.067599614   -1.065789888
   10.465465465   -1.077959590   -1.070229265   -1.068289751
   10.480480480   -1.078462282   -1.070572302   -1.068599058
   10.495495495   -1.072630216   -1.065247031   -1.063408138
   10.510510511   -1.060019832   -1.053640665   -1.052059485
   10.525525526   -1.042393453   -1.037144302   -1.035851093
   10.540540541   -1.021290546   -1.017305183   -1.016330504
   10.555555556   -0.998974012   -0.996443557   -0.995830720
   10.570570571   -0.979263992   -0.978110142   -0.977836009
   10.585585586   -0.965878300   -0.965685432   -0.965643341
   10.600600601   -0.960836194   -0.960977012   -0.961008331
   10.615615616   -0.962845494   -0.963036256   -0.963072647
   10.630630631   -0.967732192   -0.968431934   -0.968593041
   10.645645646   -0.972236649   -0.974279655   -0.974776498
   10.660660661   -0.975241293   -0.979672992   -0.980767886
   10.675675676   -0.975950051   -0.983678170   -0.985599966
   10.690690691   -0.972624225   -0.983658082   -0.986412516
   10.705705706   -0.963836724   -0.977249107   -0.980605937
   10.720720721   -0.950341188   -0.964958458   -0.968622974
   10.735735736   -0.934899129   -0.949542724   -0.953217558
   10.750750751   -0.920952447   -0.934223802   -0.937555593
   10.765765766   -0.911094849   -0.921540780   -0.924162672
   10.780780781   -0.906685467   -0.913456227   -0.915154885
   10.795795796   -0.907068067   -0.910367579   -0.911195161
   10.810810811   -0.910147872   -0.910941694   -0.911139641
   10.825825826   -0.913434654   -0.912845717   -0.912695135
   10.840840841   -0.914970278   -0.913798622   -0.913501061
   10.855855856   -0.914872730   -0.913335991   -0.912946252
   10.870870871   -0.914578460   -0.912649695   -0.912161295
   10.885885886   -0.913717424   -0.911481121   -0.910918123
   10.900900901   -0.909735756   -0.907204090   -0.906574328
   10.915915916   -0.900594136   -0.897535519   -0.896783721
   10.930930931   -0.886931674   -0.883079829   -0.882137710
   10.945945946   -0.870283013   -0.865617149   -0.864475156
   10.960960961   -0.851516066   -0.846233334   -0.844935550
   10.975975976   -0.832112246   -0.826414910   -0.825006914
   10.990990991   -0.814587181   -0.808706535   -0.807243371
   11.006006006   -0.801527811   -0.795658908   -0.794190654
   11.021021021   -0.793855490   -0.788326601   -0.786938920
   11.036036036   -0.790502928   -0.785969018   -0.784828480
   11.051051051   -0.790311052   -0.787276344   -0.786509546
   11.066066066   -0.792383476   -0.791116369   -0.790790821
   11.081081081   -0.794720508   -0.795699101   -0.795936243
   11.096096096   -0.795009944   -0.798667971   -0.799579016
   11.111111111   -0.791843773   -0.798257114   -0.799862600
   11.126126126   -0.785594542   -0.794511313   -0.796747111
   11.141141141   -0.778300525   -0.789075116   -0.791777885
   11.156156156   -0.772009488   -0.783600108   -0.786507087
   11.171171171   -0.767816328   -0.778992070   -0.781792596
   11.186186186   -0.766063964   -0.775684872   -0.778092431
   11.201201201   -0.766700722   -0.774093263   -0.775939720
   11.216216216   -0.768912073   -0.774210506   -0.775531320
   11.231231231   -0.771077190   -0.774910923   -0.775866915
   11.246246246   -0.771546311   -0.774471194   -0.775203902
   11.261261261   -0.770214439   -0.772526727   -0.773110159
   11.276276276   -0.768125006   -0.769829735   -0.770265479
   11.291291291   -0.765274118   -0.765878548   -0.766044484
   11.306306306   -0.760375623   -0.759129057   -0.758837445
   11.321321321   -0.751680399   -0.748202808   -0.747357033
   11.336336336   -0.738779786   -0.733256734   -0.731900129
   11.351351351   -0.723021702   -0.716077638   -0.714364235
   11.366366366   -0.705703254   -0.698266450   -0.696427740
   11.381381381   -0.687968216   -0.681103929   -0.679405004
   11.396396396   -0.671503963   -0.666051536   -0.664700226
   11.411411411   -0.657851307   -0.654233376   -0.653334035
   11.426426426   -0.647513182   -0.645700936   -0.645248156
   11.441441441   -0.640095319   -0.639516363   -0.639370163
   11.456456456   -0.635056564   -0.634998057   -0.634982296
   11.471471471   -0.631905736   -0.632002080   -0.632025555
   11.486486486   -0.630475967   -0.630787554   -0.630864863
   11.501501502   -0.629957152   -0.631070234   -0.631349418
   11.516516517   -0.628311106   -0.631197661   -0.631924215
   11.531531532   -0.623579118   -0.629075622   -0.630459687
   11.546546547   -0.615610033   -0.623877880   -0.625958615
   11.561561562   -0.606697592   -0.616872703   -0.619431537
   11.576576577   -0.599659468   -0.610254847   -0.612917800
   11.591591592   -0.595769412   -0.605651135   -0.608131895
   11.606606607   -0.595832202   -0.604437402   -0.606592521
   11.621621622   -0.600899016   -0.607805879   -0.609529933
   11.636636637   -0.609915705   -0.614953576   -0.616207937
   11.651651652   -0.619290259   -0.622675604   -0.623519096
   11.666666667   -0.625891581   -0.627976505   -0.628498783
   11.681681682   -0.628919527   -0.629978716   -0.630247573
   11.696696697   -0.628593841   -0.628850161   -0.628921630
   11.711711712   -0.623946106   -0.623544027   -0.623457279
   11.726726727   -0.614070387   -0.613085609   -0.612860039
   11.741741742   -0.601475857   -0.599833227   -0.599446267
   11.756756757   -0.589836630   -0.587067417   -0.586399151
   11.771771772   -0.580317583   -0.575919095   -0.574841705
   11.786786787   -0.571931888   -0.566191822   -0.564775209
   11.801801802   -0.562947350   -0.557046166   -0.555586637
   11.816816817   -0.552129815   -0.547291245   -0.546097996
   11.831831832   -0.539384217   -0.536198892   -0.535421009
   11.846846847   -0.525406104   -0.523854791   -0.523485197
   11.861861862   -0.511099496   -0.510742357   -0.510667618
   11.876876877   -0.497627926   -0.497742218   -0.497779882
   11.891891892   -0.487213357   -0.487058818   -0.487024252
   11.906906907   -0.481739425   -0.481024310   -0.480846254
   11.921921922   -0.481274508   -0.480341116   -0.480106188
   11.936936937   -0.483946369   -0.483396609   -0.483256741
   11.951951952   -0.486058329   -0.486294812   -0.486353593
   11.966966967   -0.484623812   -0.485855509   -0.486167314
   11.981981982   -0.479515865   -0.481894349   -0.482497405
   11.996996997   -0.472498670   -0.476098187   -0.477009323
   12.012012012   -0.465507976   -0.470268855   -0.471470399
   12.027027027   -0.460073332   -0.465663516   -0.467069633
   12.042042042   -0.458256798   -0.464052186   -0.465503721
   12.057057057   -0.462068729   -0.467515374   -0.468871296
   12.072072072   -0.471509515   -0.476375038   -0.477578711
   12.087087087   -0.483723543   -0.487789255   -0.488792469
   12.102102102   -0.494047263   -0.497169860   -0.497942283
   12.117117117   -0.499351389   -0.501763274   -0.502362984
   12.132132132   -0.499931012   -0.502138959   -0.502689882
   12.147147147   -0.497939719   -0.500469018   -0.501102064
   12.162162162   -0.494494914   -0.497602204   -0.498383368
   12.177177177   -0.489786263   -0.493254898   -0.494130738
   12.192192192   -0.484310835   -0.487543868   -0.488364757
   12.207207207   -0.478204138   -0.480530227   -0.481127792
   12.222222222   -0.470861008   -0.471779970   -0.472029082
   12.237237237   -0.461001762   -0.460598195   -0.460519955
   12.252252252   -0.447644214   -0.446560479   -0.446314808
   12.267267267   -0.431107993   -0.429869092   -0.429586414
   12.282282282   -0.413161445   -0.411948482   -0.411671913
   12.297297297   -0.396746915   -0.395713945   -0.395478536
   12.312312312   -0.384702795   -0.383856482   -0.383661469
   12.327327327   -0.378017342   -0.377035639   -0.376800076
   12.342342342   -0.375429154   -0.374128927   -0.373808667
   12.357357357   -0.374378476   -0.373168335   -0.372867716
   12.372372372   -0.373224347   -0.372681363   -0.372544690
   12.387387387   -0.372749304   -0.373103335   -0.373185842
   12.402402402   -0.374345063   -0.375405143   -0.375658658
   12.417417417   -0.377841390   -0.379029181   -0.379312464
   12.432432432   -0.382286630   -0.383047974   -0.383225790
   12.447447447   -0.387157526   -0.387377715   -0.387421692
   12.462462462   -0.392442028   -0.392248909   -0.392189606
   12.477477477   -0.398584530   -0.398089292   -0.397952755
   12.492492492   -0.405777972   -0.405176382   -0.405012081
   12.507507508   -0.413119474   -0.412699343   -0.412582625
   12.522522523   -0.418822418   -0.418802745   -0.418791156
   12.537537538   -0.421591649   -0.422118113   -0.422247831
   12.552552553   -0.421299428   -0.422608961   -0.422938159
   12.567567568   -0.418161068   -0.420606817   -0.421223929
   12.582582583   -0.412542777   -0.416403755   -0.417378499
   12.597597598   -0.404965191   -0.410016992   -0.411293125
   12.612612613   -0.395669829   -0.401120529   -0.402499708
   12.627627628   -0.385283848   -0.390226315   -0.391480516
   12.642642643   -0.374764438   -0.378518064   -0.379476220
   12.657657658   -0.364277405   -0.366558727   -0.367149987
   12.672672673   -0.353490470   -0.354390118   -0.354636568
   12.687687688   -0.342049687   -0.342027349   -0.342042610
   12.702702703   -0.329825640   -0.329579849   -0.329536962
   12.717717718   -0.317700405   -0.317576630   -0.317559981
   12.732732733   -0.307775489   -0.307424415   -0.307343892
   12.747747748   -0.302310275   -0.301125058   -0.300827357
   12.762762763   -0.301379870   -0.299178872   -0.298620639
   12.777777778   -0.302672425   -0.300035709   -0.299365546
   12.792792793   -0.303899578   -0.301885320   -0.301370023
   12.807807808   -0.304375587   -0.303815273   -0.303663291
   12.822822823   -0.304525681   -0.305620624   -0.305882191
   12.837837838   -0.304749004   -0.307267526   -0.307885455
   12.852852853   -0.305320714   -0.308726691   -0.309568220
   12.867867868   -0.306572162   -0.310151207   -0.311037633
   12.882882883   -0.309114448   -0.312358955   -0.313161222
   12.897897898   -0.313906052   -0.316518104   -0.317160114
   12.912912913   -0.321042958   -0.322828533   -0.323262477
   12.927927928   -0.329310625   -0.330445573   -0.330716224
   12.942942943   -0.337984786   -0.338861868   -0.339068167
   12.957957958   -0.346371480   -0.347388365   -0.347632356
   12.972972973   -0.352489737   -0.353994485   -0.354365974
   12.987987988   -0.354295168   -0.356332646   -0.356842420
   13.003003003   -0.351252717   -0.353646448   -0.354248796
   13.018018018   -0.344530122   -0.347083541   -0.347728917
   13.033033033   -0.335814807   -0.338400082   -0.339056323
   13.048048048   -0.325731886   -0.328274929   -0.328923507
   13.063063063   -0.313766250   -0.316081216   -0.316675466
   13.078078078   -0.300308475   -0.301987842   -0.302424330
   13.093093093   -0.287440370   -0.287995975   -0.288150111
   13.108108108   -0.277171216   -0.276382156   -0.276196166
   13.123123123   -0.270591919   -0.268760026   -0.268306557
   13.138138138   -0.268053672   -0.265776244   -0.265203178
   13.153153153   -0.268833390   -0.266566244   -0.265990264
   13.168168168   -0.270672706   -0.268548322   -0.268007953
   13.183183183   -0.271456164   -0.269446228   -0.268936829
   13.198198198   -0.270914471   -0.269076752   -0.268611366
   13.213213213   -0.269752492   -0.268251169   -0.267869427
   13.228228228   -0.268055693   -0.266995771   -0.266725353
   13.243243243   -0.265244290   -0.264609096   -0.264447544
   13.258258258   -0.261320039   -0.261150951   -0.261107828
   13.273273273   -0.257235717   -0.257746831   -0.257873180
   13.288288288   -0.253805635   -0.255256484   -0.255615371
   13.303303303   -0.251064225   -0.253594023   -0.254220739
   13.318318318   -0.248532048   -0.251993161   -0.252853438
   13.333333333   -0.245955883   -0.249946228   -0.250941212
   13.348348348   -0.243632346   -0.247700056   -0.248716550
   13.363363363   -0.241890316   -0.245634845   -0.246571845
   13.378378378   -0.240493231   -0.243749930   -0.244565911
   13.393393393   -0.238787760   -0.241531070   -0.242220361
   13.408408408   -0.235996585   -0.238142794   -0.238685559
   13.423423423   -0.231717509   -0.233138822   -0.233502505
   13.438438438   -0.226128699   -0.226849216   -0.227037629
   13.453453453   -0.218911335   -0.219402199   -0.219532622
   13.468468468   -0.209566880   -0.210593780   -0.210858971
   13.483483483   -0.198738565   -0.200845418   -0.201382299
   13.498498498   -0.187882775   -0.190994536   -0.191783708
   13.513513514   -0.178649370   -0.182098113   -0.182969527
   13.528528529   -0.172989018   -0.176047831   -0.176815282
   13.543543544   -0.172297140   -0.174658043   -0.175242630
   13.558558559   -0.175887465   -0.177649101   -0.178078348
   13.573573574   -0.181543828   -0.182804541   -0.183107802
   13.588588589   -0.187341297   -0.188032137   -0.188194901
   13.603603604   -0.192259253   -0.192333195   -0.192344423
   13.618618619   -0.195353412   -0.194808166   -0.194668232
   13.633633634   -0.195545048   -0.194358228   -0.194062190
   13.648648649   -0.192564796   -0.190868511   -0.190448641
   13.663663664   -0.187375739   -0.185528610   -0.185072372
   13.678678679   -0.181886652   -0.180193031   -0.179774363
   13.693693694   -0.177600709   -0.176140914   -0.175778963
   13.708708709   -0.174922862   -0.173745803   -0.173452243
   13.723723724   -0.173469671   -0.172744409   -0.172562195
   13.738738739   -0.172444419   -0.172269603   -0.172224892
   13.753753754   -0.171038310   -0.171228190   -0.171275721
   13.768768769   -0.168627836   -0.168703577   -0.168724312
   13.783783784   -0.164805610   -0.164305854   -0.164184343
   13.798798799   -0.159618993   -0.158423832   -0.158129336
   13.813813814   -0.153828389   -0.152110148   -0.151684549
   13.828828829   -0.148226158   -0.146357098   -0.145892848
   13.843843844   -0.143123755   -0.141564261   -0.141176571
   13.858858859   -0.138675220   -0.137793630   -0.137574407
   13.873873874   -0.134699606   -0.134463566   -0.134405442
   13.888888889   -0.130196544   -0.130243775   -0.130257973
   13.903903904   -0.123795988   -0.124097867   -0.124178038
   13.918918919   -0.115394931   -0.116388213   -0.116641991
   13.933933934   -0.106649275   -0.108791280   -0.109330674
   13.948948949   -0.099796061   -0.103244960   -0.104108183
   13.963963964   -0.096391089   -0.101044419   -0.102205383
   13.978978979   -0.096513674   -0.102174386   -0.103584462
   13.993993994   -0.098980103   -0.105286721   -0.106857281
   14.009009009   -0.102357989   -0.108932501   -0.110570136
   14.024024024   -0.105867008   -0.112452288   -0.114093566
   14.039039039   -0.109454664   -0.115718956   -0.117281681
   14.054054054   -0.113414438   -0.118962311   -0.120347493
   14.069069069   -0.117868049   -0.122370108   -0.123495309
   14.084084084   -0.122208420   -0.125383223   -0.126178493
   14.099099099   -0.125205367   -0.126836018   -0.127247091
   14.114114114   -0.125715255   -0.125833690   -0.125868174
   14.129129129   -0.123420939   -0.122285971   -0.122008453
   14.144144144   -0.119150043   -0.117027791   -0.116504889
   14.159159159   -0.113949135   -0.111070968   -0.110360123
   14.174174174   -0.108295370   -0.104940377   -0.104109654
   14.189189189   -0.102195522   -0.098671177   -0.097796786
   14.204204204   -0.095244256   -0.091812422   -0.090961413
   14.219219219   -0.087241956   -0.084077237   -0.083294256
   14.234234234   -0.078632246   -0.075858674   -0.075173955
   14.249249249   -0.070036627   -0.067873339   -0.067340011
   14.264264264   -0.062120986   -0.061001950   -0.060726969
   14.279279279   -0.055657350   -0.056153761   -0.056279685
   14.294294294   -0.051112359   -0.053596187   -0.054217161
   14.309309309   -0.048458380   -0.052793370   -0.053876103
   14.324324324   -0.047052535   -0.052689494   -0.054097664
   14.339339339   -0.045710186   -0.051874009   -0.053415951
   14.354354354   -0.043935502   -0.049816260   -0.051289523
   14.369369369   -0.043289213   -0.048291050   -0.049542414
   14.384384384   -0.046663240   -0.050429585   -0.051364521
   14.399399399   -0.055527818   -0.057743911   -0.058282459
   14.414414414   -0.068285269   -0.068600135   -0.068658848
   14.429429429   -0.081355386   -0.079681631   -0.079244549
   14.444444444   -0.091539481   -0.088192176   -0.087341963
   14.459459459   -0.097486162   -0.092920996   -0.091772417
   14.474474474   -0.099634962   -0.094286867   -0.092947831
   14.489489489   -0.099004531   -0.093278291   -0.091849123
   14.504504505   -0.096465538   -0.090759826   -0.089338119
   14.519519520   -0.092727958   -0.087452225   -0.086138118
   14.534534535   -0.087776779   -0.083240915   -0.082111760
   14.549549550   -0.081302522   -0.077605190   -0.076685670
   14.564564565   -0.073703877   -0.070865043   -0.070158944
   14.579579580   -0.065768456   -0.063909810   -0.063447398
   14.594594595   -0.057768125   -0.057084969   -0.056916679
   14.609609610   -0.049732021   -0.050423044   -0.050599076
   14.624624625   -0.041770142   -0.044029237   -0.044597159
   14.639639640   -0.033614799   -0.037585195   -0.038581180
   14.654654655   -0.024714943   -0.030325901   -0.031734207
   14.669669670   -0.015262375   -0.022121993   -0.023844885
   14.684684685   -0.006500700   -0.014042345   -0.015936837
   14.699699700    0.000454122   -0.007251410   -0.009186963
   14.714714715    0.005485774   -0.001959371   -0.003829867
   14.729729730    0.009353199    0.002529358    0.000813383
   14.744744745    0.013113112    0.007017092    0.005482316
   14.759759760    0.016707574    0.011204152    0.009818966
   14.774774775    0.018198610    0.013295955    0.012065536
   14.789789790    0.015524134    0.011541213    0.010546896
   14.804804805    0.008688484    0.005992015    0.005325171
   14.819819820   -0.000295274   -0.001559678   -0.001865029
   14.834834835   -0.008530744   -0.008603275   -0.008610793
   14.849849850   -0.013866679   -0.013348644   -0.013211265
   14.864864865   -0.015982522   -0.015527057   -0.015408557
   14.879879880   -0.015757070   -0.015736799   -0.015729398
   14.894894895   -0.014420630   -0.014548230   -0.014579511
   14.909909910   -0.012604701   -0.012000423   -0.011850992
   14.924924925   -0.009704920   -0.007788934   -0.007314718
   14.939939940   -0.005043419   -0.002020789   -0.001272529
   14.954954955    0.000976266    0.004567214    0.005456554
