# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    5.315315315    3.869794850    4.091176642    4.139463754
    5.330330330    3.959869802    4.181310764    4.229694136
    5.345345345    4.066197062    4.278080764    4.324252072
    5.360360360    4.176612979    4.378553201    4.422117179
    5.375375375    4.284169094    4.485986471    4.529101935
    5.390390390    4.398729201    4.611920117    4.657338252
    5.405405405    4.534479784    4.763711630    4.812592074
    5.420420420    4.683666386    4.924886818    4.976386222
    5.435435435    4.827901922    5.072003685    5.124161596
    5.450450450    4.952032218    5.190078141    5.240951238
    5.465465465    5.047404019    5.276310142    5.325046511
    5.480480480    5.124247715    5.350742890    5.398592448
    5.495495495    5.196391648    5.433402466    5.483271224
    5.510510511    5.259802148    5.518357925    5.572813716
    5.525525526    5.306283000    5.592730116    5.653065587
    5.540540541    5.340210231    5.659650901    5.726894081
    5.555555556    5.373664417    5.733079238    5.808829791
    5.570570571    5.408926090    5.816621425    5.902989855
    5.585585586    5.434062485    5.893180933    5.991230043
    5.600600601    5.435217988    5.944612375    6.053987080
    5.615615616    5.405388604    5.968235428    6.089330433
    5.630630631    5.346549666    5.965620257    6.099446659
    5.645645646    5.270411189    5.935185453    6.080382050
    5.660660661    5.184801309    5.871960638    6.024188579
    5.675675676    5.082857973    5.769440769    5.923811727
    5.690690691    4.959095049    5.630908486    5.783801574
    5.705705706    4.822776410    5.469601557    5.617859834
    5.720720721    4.687254644    5.301822031    5.443036183
    5.735735736    4.559430296    5.138922510    5.272110209
    5.750750751    4.450094335    4.994379667    5.119301271
    5.765765766    4.367407745    4.880614093    4.997907750
    5.780780781    4.298441615    4.790904452    4.902768438
    5.795795796    4.223707757    4.706347700    4.815486636
    5.810810811    4.138650380    4.613298662    4.720546729
    5.825825826    4.051403531    4.509214101    4.612879991
    5.840840841    3.968599361    4.399149755    4.496920023
    5.855855856    3.890522806    4.290061027    4.381087486
    5.870870871    3.814701620    4.185162448    4.269857046
    5.885885886    3.746275502    4.090604522    4.169421506
    5.900900901    3.699685543    4.019964450    4.093152837
    5.915915916    3.676212815    3.975283700    4.043436695
    5.930930931    3.658909061    3.943621305    4.008200246
    5.945945946    3.630261809    3.908711250    3.971552811
    5.960960961    3.581672457    3.855329208    3.917041025
    5.975975976    3.516094921    3.779936693    3.839621963
    5.990990991    3.438002664    3.687719659    3.744321130
    6.006006006    3.346957757    3.584314305    3.637998298
    6.021021021    3.248040191    3.479307309    3.531385276
    6.036036036    3.151783280    3.381635478    3.433280967
    6.051051051    3.064803639    3.292107656    3.343327779
    6.066066066    2.989473497    3.207518699    3.256934199
    6.081081081    2.927349011    3.128535501    3.174335470
    6.096096096    2.880117487    3.060680112    3.101819513
    6.111111111    2.846846133    3.008156423    3.044813618
    6.126126126    2.818895707    2.963803578    2.996672475
    6.141141141    2.784030806    2.912625210    2.941853384
    6.156156156    2.742384756    2.854380597    2.879910364
    6.171171171    2.706309143    2.803874239    2.826087872
    6.186186186    2.681471314    2.766831602    2.786120235
    6.201201201    2.658020464    2.732572375    2.749227290
    6.216216216    2.624636920    2.690649266    2.705225765
    6.231231231    2.583502203    2.643268125    2.656279546
    6.246246246    2.547706514    2.601990001    2.613593802
    6.261261261    2.526731401    2.575412637    2.585654456
    6.276276276    2.521285319    2.564079267    2.573018107
    6.291291291    2.525646108    2.562294022    2.569936103
    6.306306306    2.528874942    2.559939955    2.566382849
    6.321321321    2.518301485    2.544912339    2.550405688
    6.336336336    2.485944097    2.509422573    2.514346503
    6.351351351    2.438219652    2.460326762    2.465093928
    6.366366366    2.392181943    2.414568409    2.419428147
    6.381381381    2.359782612    2.382743891    2.387561036
    6.396396396    2.343759814    2.366268917    2.370684805
    6.411411411    2.341776048    2.362493520    2.366298239
    6.426426426    2.344147545    2.361655648    2.364724085
    6.441441441    2.339209068    2.352370754    2.354532720
    6.456456456    2.323343276    2.331923607    2.333113322
    6.471471471    2.298198409    2.303324427    2.303776619
    6.486486486    2.266363728    2.269735399    2.269770567
    6.501501502    2.235593802    2.237139096    2.236639318
    6.516516517    2.217908787    2.214904851    2.213212758
    6.531531532    2.219994130    2.209132331    2.205528054
    6.546546547    2.241140888    2.219542748    2.213414225
    6.561561562    2.273341002    2.238404141    2.229207760
    6.576576577    2.304669141    2.254234657    2.241525836
    6.591591592    2.332820565    2.265068757    2.248435445
    6.606606607    2.363127344    2.278550866    2.258110910
    6.621621622    2.394578400    2.297071004    2.273763780
    6.636636637    2.419269918    2.313043118    2.287860901
    6.651651652    2.432967700    2.319618250    2.292854593
    6.666666667    2.441561721    2.319561138    2.290758472
    6.681681682    2.455835439    2.322670665    2.291187327
    6.696696697    2.482430204    2.335844757    2.301212422
    6.711711712    2.519667673    2.357922832    2.319892609
    6.726726727    2.557199801    2.381044151    2.339899013
    6.741741742    2.582870633    2.396619082    2.353306375
    6.756756757    2.598500681    2.407978903    2.363634047
    6.771771772    2.618562458    2.427729833    2.383097404
    6.786786787    2.650397706    2.459549960    2.414785041
    6.801801802    2.689636133    2.496984653    2.451847382
    6.816816817    2.733520044    2.538053297    2.492312363
    6.831831832    2.787998191    2.589949688    2.543540400
    6.846846847    2.861753419    2.660758759    2.613526753
    6.861861862    2.962253755    2.755257880    2.706555597
    6.876876877    3.093259588    2.874290107    2.822884918
    6.891891892    3.251038359    3.012731603    2.957050954
    6.906906907    3.425731419    3.160991651    3.099455176
    6.921921922    3.609888767    3.312339998    3.243521991
    6.936936937    3.800547433    3.463193231    3.385532601
    6.951951952    3.989702960    3.605525566    3.517427175
    6.966966967    4.156015680    3.723142405    3.624161061
    6.981981982    4.277160204    3.802760258    3.694465361
    6.996996997    4.349052038    3.845001600    3.730018972
    7.012012012    4.383604228    3.859939018    3.740530205
    7.027027027    4.398471178    3.862007567    3.739733595
    7.042042042    4.401338020    3.861228118    3.738181125
    7.057057057    4.373804052    3.847833559    3.728084736
    7.072072072    4.298897037    3.807127682    3.695154229
    7.087087087    4.195738084    3.748739919    3.646720845
    7.102102102    4.099001848    3.698457106    3.606729774
    7.117117117    4.027416761    3.672912577    3.591594293
    7.132132132    3.982955850    3.672390591    3.601128488
    7.147147147    3.965531265    3.691791759    3.628906944
